0.181951255,0.201174423,0.221321777,0.242372364,0.264296234,0.287052065,0.310584664,0.334822387,0.359675348,0.385035545,0.410781413,0.436792731,0.462987274,0.489407092,0.516418755,0.545180321,0.578712225,0.624036074,0.693976343,0.797001243,0.905836403,0.970029771,0.985668421,0.98106128,0.973434925,0.967790902,0.964597285,0.963258028,0.963125765,0.963715672,0.964706123,0.965897441,0.967181385,0.968499422,0.96981132,0.971099317,0.972354233,0.973568976,0.974735618,0.975844145,0.976882756,0.977838278,0.978697121,0.979446828,0.980078518,0.980590403,0.980995715,0.981341839,0.981763184,0.982647121,0.985152721,0.991675079,0.997429252,0.993424833,0.988585353,0.985522628,0.983608365,0.982421696,0.981821477,0.981559575,0.979034781,0.975512683,0.975406945,0.975484431,0.974503517,0.973389626,0.975236952,0.978340328,0.98144871,0.98445034,0.987034738,0.987624109,0.981957197,0.972194195,0.974581063,0.978040874,0.980277419,0.984570503,0.990668476,0.997396052,0.998764753,0.995025754,0.985682726,0.975417733,0.967652261,0.970503449,0.973376691,0.970649898,0.963434458,0.953520596,0.944733322,0.930120349,0.93082577,0.951701939,0.959737897,0.958510637,0.954288423,0.956996024,0.957903206,0.950060666,0.940118611,0.938423038,0.933351398,0.944670558,0.948414326,0.944433331,0.940158188,0.937478721,0.934061885,0.931410253,0.932230234,0.931862295,0.931460381,0.932160735,0.933743775,0.937506497,0.941887558,0.94296515,0.945779443,0.949928403,0.953271151,0.959297061,0.965819001,0.968883336,0.970953286,0.974190533,0.977854908,0.98114264,0.984478772,0.987242579,0.989273667,0.990347087,0.990237176,0.988211751,0.984097898,0.980176151,0.973883629,0.964997709,0.953085423,0.937793612
0.177369684,0.196332082,0.21627526,0.237197369,0.259090871,0.28194055,0.305720925,0.330393553,0.355904222,0.382180423,0.409130156,0.436643481,0.464600354,0.49289158,0.521470368,0.55047822,0.580568254,0.613791287,0.656063557,0.722224534,0.826788127,0.923923194,0.974965513,0.975289822,0.944100559,0.920889676,0.909844995,0.906115353,0.906200528,0.908174872,0.911005795,0.914133132,0.917262375,0.920232475,0.92295897,0.925399899,0.927535772,0.92935878,0.930866063,0.932056665,0.932929754,0.933484435,0.933719397,0.933633745,0.933227241,0.932501018,0.931458414,0.930105329,0.92845118,0.926509202,0.924297631,0.921840429,0.919169426,0.916328013,0.913379312,0.910425723,0.907661378,0.905528545,0.905241668,0.909200788,0.903343678,0.90899092,0.946425915,0.980917454,0.970962048,0.954667032,0.943260312,0.933656216,0.920290649,0.908160686,0.911288857,0.917486727,0.924025297,0.931712687,0.941694915,0.955215633,0.968762934,0.953261197,0.924356401,0.922686994,0.930798352,0.943745434,0.964668751,0.989914238,0.983167052,0.959112585,0.947947383,0.944572151,0.941644728,0.938444793,0.937599361,0.93481946,0.929555893,0.926970184,0.929113269,0.927403033,0.923920274,0.921737432,0.920241594,0.918210745,0.913669646,0.907381296,0.901931107,0.905034482,0.90537113,0.906409025,0.906962574,0.905499637,0.902908504,0.904688954,0.905716896,0.909774363,0.913180113,0.914816022,0.918694556,0.922262132,0.924204409,0.927477539,0.931234062,0.936345994,0.941843212,0.947398186,0.953032076,0.959316909,0.965587795,0.97132647,0.976738572,0.982074022,0.987065613,0.990733027,0.994389296,0.997267008,0.998672426,0.998889983,0.997561812,0.994429529,0.988468468,0.978093982,0.962433457,0.940374374
0.177651495,0.195792332,0.214693412,0.23432751,0.254662335,0.275659293,0.297271907,0.319443911,0.342107117,0.365178823,0.388559043,0.412127525,0.435741216,0.459232599,0.482411176,0.505072534,0.527026236,0.548172534,0.568709195,0.589699626,0.614632308,0.653110862,0.723184288,0.824675202,0.916089833,0.97489965,0.992408395,0.987772524,0.979207933,0.972462893,0.968150496,0.965705276,0.964491308,0.964024961,0.963983774,0.964096248,0.964162946,0.964161575,0.964023352,0.963694513,0.963138998,0.962331057,0.961251438,0.959885359,0.958221614,0.956252337,0.953972816,0.951381505,0.94847995,0.945272982,0.941767693,0.937973201,0.933899224,0.929554999,0.924949884,0.920102477,0.915089786,0.910279512,0.907484114,0.91524142,0.946150959,0.952476501,0.941316366,0.936045349,0.92301327,0.912647545,0.910825312,0.922738373,0.932050765,0.932253003,0.933232367,0.936571777,0.943244636,0.953275383,0.969453156,0.987946808,0.96808821,0.951403379,0.933586657,0.938877165,0.946476519,0.953648567,0.958251119,0.953359425,0.958723485,0.958078623,0.956296861,0.958820164,0.96274364,0.963306367,0.961722195,0.956387162,0.960694551,0.964578867,0.964244843,0.961600244,0.959517777,0.956190169,0.951762915,0.946880579,0.950461745,0.947572351,0.948146164,0.945012987,0.942832947,0.947229624,0.952673852,0.95370692,0.955930591,0.957159817,0.958606839,0.9607113,0.963301599,0.966443777,0.969718456,0.973046362,0.976002634,0.980433583,0.984303772,0.986983299,0.990602434,0.99281919,0.993563116,0.992160082,0.987041712,0.976070762,0.956229448,0.93186903,0.914462268,0.914092481,0.925652981,0.939490795,0.951060236,0.958798647,0.962876856,0.963864028,0.962348461,0.958634794,0.952579975,0.94467932
0.185280606,0.204791129,0.225256696,0.246674463,0.269043207,0.292367637,0.316668063,0.34200123,0.368505895,0.396505475,0.426748514,0.461004376,0.503599942,0.565211058,0.667806089,0.814788342,0.895739019,0.872610927,0.838766575,0.823071778,0.821754754,0.829625249,0.844346821,0.866402805,0.898543835,0.940929711,0.978280008,0.990151167,0.983518898,0.973684192,0.966920435,0.963460147,0.961619377,0.960845709,0.960721433,0.960948527,0.961329103,0.961730778,0.962061286,0.962251484,0.962244391,0.96198827,0.961430132,0.960510552,0.959156215,0.957273483,0.954756677,0.951619983,0.949014843,0.955322146,0.979781985,0.982531786,0.975234985,0.968914151,0.963375866,0.958575606,0.954620183,0.951394677,0.948916018,0.947392881,0.946277618,0.941708028,0.937520504,0.935826957,0.935343027,0.935795546,0.937594414,0.942367673,0.948517323,0.953758299,0.956368804,0.938720584,0.930831194,0.936565697,0.944872558,0.955705822,0.965302944,0.976996303,0.992291987,0.989334524,0.976955891,0.972034335,0.973176837,0.971438944,0.970941901,0.971628428,0.970975041,0.963601351,0.955849171,0.963275373,0.962376952,0.956782877,0.95994091,0.957147658,0.949226081,0.935878634,0.9348737,0.927195549,0.929777741,0.94374758,0.951622546,0.954106331,0.957611561,0.955067217,0.954858661,0.95526278,0.958045483,0.959055662,0.959327281,0.960186481,0.961294115,0.962706387,0.965231419,0.968268931,0.970806837,0.97367388,0.978134632,0.982595623,0.984719336,0.988356709,0.992448747,0.995871961,0.99806881,0.99919951,0.9984743,0.99480474,0.987733185,0.977015316,0.956981063,0.931628346,0.908733785,0.900304794,0.905318141,0.915033638,0.922679782,0.925544977,0.9263134,0.923636079,0.917973399,0.909699261
0.202724203,0.223487586,0.245147258,0.267677248,0.291047722,0.315225095,0.340173125,0.365856111,0.392246574,0.419342756,0.447208017,0.476060838,0.506489754,0.539992809,0.580376565,0.637148917,0.729308784,0.858079851,0.938279748,0.944125354,0.945301414,0.968462169,0.994157672,0.988607109,0.970029473,0.958786428,0.955209792,0.955999315,0.958766758,0.962225914,0.965825021,0.969175339,0.972096026,0.9745152,0.976417184,0.977814674,0.978732407,0.979198039,0.979237139,0.978870809,0.978114963,0.976980686,0.975474834,0.973601341,0.971361876,0.968757033,0.965786517,0.962450027,0.95874685,0.954677522,0.950247526,0.945483744,0.94049716,0.935745835,0.933204412,0.932651341,0.917534888,0.916055501,0.940569937,0.980352938,0.996618569,0.995842755,0.99033469,0.975321591,0.963710725,0.962305784,0.962856889,0.964214981,0.966352403,0.969341695,0.973336756,0.978686571,0.985987544,0.993003964,0.981859088,0.976546824,0.978186846,0.981869876,0.986600041,0.988309205,0.989509463,0.991168618,0.993160665,0.996265888,0.996986508,0.99639976,0.99641943,0.993643463,0.988045692,0.985283136,0.984253943,0.984263182,0.983438194,0.982695878,0.980687797,0.978620708,0.976217747,0.974333644,0.974082291,0.973462403,0.971465766,0.970313609,0.970482588,0.971171916,0.974004805,0.972001672,0.971271336,0.972775578,0.973488092,0.974128306,0.975267529,0.976905584,0.97845155,0.978722036,0.97960037,0.981352866,0.98156631,0.981404543,0.982322633,0.981936753,0.980217934,0.97701019,0.972358167,0.966334641,0.956966341,0.944296062,0.927380085,0.907868028,0.88112402,0.843393922,0.79187578,0.73050034,0.67182672,0.653931797,0.68652612,0.729991794,0.758069217,0.768188894,0.764385462,0.752682328
0.209439844,0.232394427,0.256641954,0.282180518,0.308994055,0.337048113,0.366284847,0.396618515,0.427932858,0.460082233,0.492902488,0.52624172,0.560036898,0.594499886,0.630574405,0.67101711,0.722172678,0.79128617,0.866676986,0.91152066,0.917304158,0.91418469,0.91442728,0.917923808,0.923067808,0.928706527,0.934357822,0.939713538,0.944637716,0.949112713,0.953167439,0.956849337,0.96020931,0.963294327,0.966144562,0.968792856,0.971266627,0.973590434,0.975789487,0.977893889,0.979938328,0.981942773,0.983801305,0.984804809,0.982524991,0.975452542,0.969952524,0.968363583,0.968140244,0.967849195,0.966702104,0.964831889,0.962390065,0.96065557,0.959256232,0.957960069,0.956866443,0.956239283,0.956475914,0.956716716,0.951566875,0.949258208,0.951371431,0.955854237,0.950641453,0.929148614,0.926895142,0.930515647,0.930666685,0.930924535,0.935171485,0.939938724,0.942851663,0.944942951,0.948899388,0.952775061,0.956457853,0.962376654,0.966008425,0.969823122,0.973484039,0.977375329,0.978339493,0.978597164,0.980051816,0.981309831,0.98212117,0.982076526,0.981059432,0.978751242,0.974780142,0.971027493,0.975852251,0.97622031,0.980773151,0.983351767,0.98213011,0.980436563,0.982181907,0.981831551,0.980958819,0.980451703,0.979661286,0.977627575,0.979750454,0.983828902,0.986214459,0.988505483,0.990004301,0.983089805,0.974937975,0.9767344,0.986595392,0.987272501,0.986219704,0.989851892,0.992208779,0.99408704,0.994867206,0.993906677,0.993028939,0.990188897,0.985899448,0.976647198,0.962544322,0.941433489,0.910269201,0.881089807,0.847423673,0.829291284,0.833315074,0.844715536,0.851590991,0.85321629,0.848695219,0.841041744,0.829267085,0.813732505,0.798469722,0.783285975
0.216284707,0.239097446,0.263018548,0.28802982,0.31410861,0.341230959,0.369379938,0.39856559,0.428871363,0.460560948,0.494333774,0.531958222,0.577869654,0.642751575,0.745543063,0.877108216,0.943435133,0.932797372,0.912661374,0.904230118,0.906616867,0.917622149,0.936195016,0.958071589,0.974599421,0.982920587,0.986935198,0.989521086,0.991268337,0.992761791,0.994097233,0.995277822,0.996305346,0.997187376,0.997930646,0.998533785,0.998981476,0.999238074,0.999238193,0.998869896,0.997938633,0.996085942,0.992598534,0.985969901,0.973397911,0.955976546,0.959084272,0.980264962,0.992442608,0.997262001,0.998844028,0.999028921,0.998523533,0.997478604,0.996150076,0.994831324,0.993630946,0.991843402,0.989626527,0.987991989,0.986859441,0.98617053,0.98598671,0.986445785,0.98777014,0.990169466,0.99210012,0.982580483,0.972402871,0.973563075,0.976502359,0.979320943,0.981775403,0.983476818,0.985351682,0.987317562,0.990525246,0.992311478,0.993433297,0.994269371,0.995215833,0.996140063,0.996116698,0.995691061,0.995067477,0.994149625,0.992938399,0.991676152,0.990883112,0.988280475,0.98586148,0.984116852,0.981322467,0.980135798,0.979013026,0.974010289,0.968414426,0.968862236,0.95684582,0.966053903,0.969324291,0.961196959,0.956591189,0.954167008,0.954056561,0.953172982,0.958288074,0.955173194,0.951221704,0.949140608,0.94928062,0.949870527,0.947534978,0.944893122,0.942559958,0.939871371,0.934793353,0.931440473,0.927477419,0.918965757,0.913839579,0.903427899,0.89430213,0.883868039,0.868123293,0.849388838,0.832827926,0.812061906,0.786480844,0.757084012,0.723128498,0.684522271,0.643508077,0.597069025,0.543266118,0.484191835,0.43496114,0.417117327,0.43265003,0.454027176
0.222548515,0.245933369,0.270423919,0.295984656,0.322565317,0.350096673,0.378485769,0.407610804,0.437315881,0.467407674,0.497657061,0.527816474,0.557682753,0.587303519,0.617676675,0.653232753,0.709474802,0.811377645,0.908013582,0.95547539,0.983581305,0.990171075,0.986815512,0.983801723,0.98321867,0.984321356,0.986173093,0.988225758,0.990167677,0.991845965,0.993201911,0.994225979,0.994929433,0.995326877,0.995425522,0.995218873,0.994682729,0.993771136,0.992411315,0.990496039,0.987868726,0.984299421,0.979442239,0.97276932,0.96349746,0.950692236,0.934585631,0.922437668,0.933464408,0.964828074,0.987716734,0.997281253,0.999675095,0.998547494,0.996234953,0.993572056,0.990452409,0.987237751,0.984399319,0.982127786,0.980662346,0.980469167,0.982201695,0.982321143,0.976020813,0.975804269,0.98140806,0.986082494,0.972225487,0.967073321,0.967855632,0.970074475,0.972607911,0.975375235,0.978221595,0.981162965,0.983857632,0.986226857,0.989067733,0.991607726,0.993690073,0.995459497,0.99690479,0.997920573,0.998730123,0.999174118,0.99916327,0.99893868,0.998532593,0.997780323,0.996776462,0.995606124,0.994371533,0.993323624,0.993264437,0.993255258,0.992392719,0.991482794,0.991719186,0.987505913,0.983846068,0.98201251,0.980297327,0.978457749,0.977171421,0.976058781,0.974462092,0.972567677,0.970355928,0.965490103,0.956378996,0.95034951,0.952987432,0.946496546,0.946833313,0.939205647,0.937680781,0.932263792,0.920987368,0.903365195,0.885914207,0.861499488,0.827067018,0.777722359,0.71599108,0.660516322,0.633681715,0.646181703,0.668710887,0.678968966,0.681160688,0.672746122,0.656653762,0.636776924,0.614776313,0.589318693,0.561733127,0.533614993,0.505287647,0.477140278
0.21855925,0.24431935,0.272287548,0.302790433,0.336278021,0.373390883,0.415075332,0.462778002,0.518742681,0.586250424,0.66863811,0.763077915,0.847741544,0.887254417,0.860574901,0.769613624,0.656177521,0.5767138,0.547024846,0.552287221,0.575778484,0.607141078,0.640949607,0.67448318,0.706383765,0.735978246,0.762953401,0.787482202,0.809421241,0.828800499,0.845893323,0.860922575,0.87411046,0.885674953,0.895822167,0.904741168,0.912600875,0.919549286,0.925714552,0.931206763,0.936120689,0.94053936,0.944537759,0.94818747,0.951562941,0.954749644,0.95785886,0.961056113,0.964627564,0.969161153,0.976060629,0.986608624,0.985290885,0.982573748,0.985130966,0.982317746,0.979188561,0.961316586,0.946228087,0.95243305,0.960434556,0.969137311,0.978287339,0.977992296,0.942773521,0.934790313,0.935154736,0.942384541,0.944437861,0.94807142,0.955735505,0.957224965,0.946326017,0.953497469,0.961655796,0.967477977,0.968746424,0.972173512,0.977335155,0.979055643,0.977682412,0.974051058,0.967590332,0.958312333,0.969023526,0.971868455,0.96298635,0.950011969,0.95227927,0.969552159,0.968777061,0.962530434,0.96045053,0.959390581,0.955425918,0.95113039,0.946847379,0.942984879,0.939760923,0.936647892,0.933697999,0.929304004,0.922869861,0.922655523,0.922436714,0.922225475,0.922662914,0.923475266,0.924664378,0.925364673,0.926917851,0.928805172,0.931708932,0.934848487,0.935258806,0.935414553,0.941399097,0.946220636,0.950289547,0.954815269,0.959143817,0.961948156,0.963333488,0.966464162,0.969376028,0.971427321,0.97221446,0.971607327,0.970321357,0.968044639,0.964744925,0.959864736,0.953725696,0.945744276,0.936489046,0.925145268,0.91220957,0.89762938,0.880444348,0.861143947
0.19460243,0.214107022,0.234372407,0.255373597,0.277090758,0.299515545,0.322663158,0.34659487,0.371462554,0.397597432,0.425694942,0.457208276,0.495186031,0.545870125,0.620171905,0.725838602,0.832641304,0.880478919,0.878564537,0.87141645,0.8792786,0.906521022,0.947580397,0.983794868,0.999149084,0.998048782,0.991822183,0.986352205,0.983010352,0.981525064,0.981302679,0.981822491,0.982707024,0.983698487,0.984584987,0.985178709,0.985662818,0.986011505,0.986126363,0.985995173,0.985628128,0.985046387,0.984285116,0.983398855,0.98243773,0.981275976,0.979425132,0.976994276,0.975016832,0.974850953,0.97989285,0.98695749,0.978435636,0.969902039,0.964649379,0.960851729,0.956536174,0.946843266,0.938413978,0.945061982,0.945425451,0.941110313,0.941642702,0.94366467,0.946602762,0.950474977,0.95495832,0.960824251,0.965870619,0.961666226,0.946515083,0.96257937,0.970127165,0.970157564,0.973046303,0.981301069,0.985658646,0.984942794,0.990326345,0.994472861,0.994899213,0.993521214,0.985959351,0.970806181,0.976113677,0.984847963,0.98576355,0.987161875,0.993892789,0.99242115,0.995148957,0.998521686,0.999573171,0.998840392,0.999464273,0.999103546,0.998381138,0.998620868,0.998134971,0.997889102,0.996419787,0.995034099,0.994018972,0.993341327,0.992907465,0.993161738,0.993591368,0.994592547,0.995371997,0.995758176,0.996063828,0.996738613,0.997439325,0.99731648,0.996381223,0.994253278,0.990146101,0.982900977,0.971827149,0.956325889,0.929370582,0.89063251,0.845272362,0.799207628,0.773163617,0.783955097,0.808803797,0.827742636,0.840758979,0.846547425,0.843496084,0.835810721,0.823560178,0.80653584,0.787682414,0.76630944,0.742628157,0.717548549,0.691501975,0.664884508
